epoch,train_loss,val_loss,lr,train_accuracy,train_bce,train_precision,train_recall,train_f1,train_best_accuracy,train_best_threshold,train_best_f1,train_best_f1_threshold,train_accuracy_at_best_f1,val_accuracy,val_bce,val_precision,val_recall,val_f1,val_best_accuracy,val_best_threshold,val_best_f1,val_best_f1_threshold,val_accuracy_at_best_f1
10.0,0.6591323614120483,0.10170696675777435,0.001,0.5928945541381836,0.6609982848167419,0.5767344236373901,0.8965141773223877,0.7019189596176147,0.599883496761322,0.4699999988079071,0.7096247673034668,0.41999998688697815,0.5853232145309448,0.5265588760375977,0.7248430848121643,0.5429447889328003,0.7596566677093506,0.633273720741272,0.5588914752006531,0.36000001430511475,0.7012194991111755,0.28999999165534973,0.5473440885543823
11.0,0.655859649181366,0.08893946558237076,0.001,0.5829935669898987,0.66096431016922,0.566447377204895,0.9379084706306458,0.7063166499137878,0.5975538492202759,0.5,0.7110036015510559,0.41999998688697815,0.5824111700057983,0.5473440885543823,0.7330350279808044,0.5545722842216492,0.8068669438362122,0.6573426723480225,0.5612009167671204,0.3400000035762787,0.7018072009086609,0.10999999940395355,0.542725145816803
12.0,0.6521506309509277,0.06683821976184845,0.001,0.5859056711196899,0.6568748354911804,0.569509744644165,0.9237473011016846,0.7046115398406982,0.5963890552520752,0.5799999833106995,0.7115463018417358,0.41999998688697815,0.5882353186607361,0.5519630312919617,0.7344660758972168,0.5575221180915833,0.8111587762832642,0.6608391404151917,0.5750577449798584,0.41999998688697815,0.7015873193740845,0.2800000011920929,0.5658198595046997
13.0,0.6403017044067383,0.054053895175457,0.001,0.5899825096130371,0.6437055468559265,0.5757790207862854,0.8856208920478821,0.6978541016578674,0.6097844839096069,0.49000000953674316,0.7110055685043335,0.3400000035762787,0.5748398303985596,0.531177818775177,0.7699005007743835,0.55474454164505,0.6523604989051819,0.5996055006980896,0.5542725324630737,0.36000001430511475,0.7021276354789734,0.11999999731779099,0.5473440885543823
14.0,0.6407485604286194,0.04785181209445,0.001,0.6080372929573059,0.6378726959228516,0.5945945978164673,0.8387799859046936,0.6958879232406616,0.6115317344665527,0.46000000834465027,0.7145740985870361,0.3400000035762787,0.5882353186607361,0.5219399333000183,0.7685253620147705,0.5424836874008179,0.7124463319778442,0.6159554719924927,0.5473440885543823,0.25999999046325684,0.698315441608429,0.1899999976158142,0.545034646987915
15.0,0.6294377446174622,0.027972901239991188,0.001,0.6121141314506531,0.6268729567527771,0.591304361820221,0.8888888955116272,0.710182785987854,0.6290040612220764,0.47999998927116394,0.7166392207145691,0.38999998569488525,0.5993010997772217,0.5334873199462891,0.8248876929283142,0.552901029586792,0.6952789425849915,0.6159695982933044,0.5612009167671204,0.3100000023841858,0.6924265623092651,0.10000000149011612,0.5404157042503357
16.0,0.6157737970352173,0.0374625027179718,0.001,0.6191030740737915,0.6263994574546814,0.6004565954208374,0.8594771027565002,0.7069892287254333,0.6284216642379761,0.5199999809265137,0.7175324559211731,0.36000001430511475,0.5946418046951294,0.5612009167671204,0.7581625580787659,0.561253547668457,0.8454935550689697,0.6746575236320496,0.5612009167671204,0.4399999976158142,0.698315441608429,0.1599999964237213,0.545034646987915
17.0,0.6143377423286438,0.024347564205527306,0.001,0.6051251888275146,0.621957540512085,0.5803213119506836,0.9444444179534912,0.7189054489135742,0.6348282098770142,0.5400000214576721,0.7218167185783386,0.4099999964237213,0.6004659533500671,0.5334873199462891,0.8463729619979858,0.5436619520187378,0.8283261656761169,0.6564626097679138,0.5404157042503357,0.4099999964237213,0.6864274740219116,0.14000000059604645,0.5357967615127563
18.0,0.6024121046066284,0.020862039178609848,0.001,0.6214327216148376,0.6038273572921753,0.6001494526863098,0.8747276663780212,0.7118794322013855,0.650553286075592,0.5,0.7219229340553284,0.3799999952316284,0.6092020869255066,0.5473440885543823,0.8015785813331604,0.5539358854293823,0.8154506683349609,0.6597222089767456,0.5473440885543823,0.4399999976158142,0.6973886489868164,0.11999999731779099,0.545034646987915
19.0,0.5881804823875427,0.01961037889122963,0.001,0.6354106068611145,0.5992242097854614,0.6222780346870422,0.8093681931495667,0.7035984992980957,0.6528829336166382,0.49000000953674316,0.7291399240493774,0.36000001430511475,0.6313337087631226,0.5288683772087097,0.8024045825004578,0.5443425178527832,0.7639485001564026,0.6357142925262451,0.5588914752006531,0.27000001072883606,0.7015384435653687,0.10000000149011612,0.5519630312919617
20.0,0.5890814065933228,0.02219270169734955,0.001,0.6534653306007385,0.5898532271385193,0.6335814595222473,0.8344226479530334,0.7202633023262024,0.6598718762397766,0.5299999713897705,0.7355811595916748,0.4000000059604645,0.6528829336166382,0.556581974029541,0.8256267309188843,0.568561851978302,0.729613721370697,0.6390977501869202,0.5588914752006531,0.3199999928474426,0.6865203976631165,0.10000000149011612,0.5381062626838684
21.0,0.5685625076293945,0.017596397548913956,0.001,0.6540477871894836,0.5719242095947266,0.6194690465927124,0.915032684803009,0.7387862801551819,0.6831682920455933,0.5299999713897705,0.7401646971702576,0.4699999988079071,0.6691904664039612,0.5496535897254944,0.8193055391311646,0.5539772510528564,0.8369098901748657,0.6666666865348816,0.5542725324630737,0.44999998807907104,0.6996904015541077,0.14000000059604645,0.5519630312919617
22.0,0.5684314370155334,0.016034256666898727,0.001,0.6738497614860535,0.5618304014205933,0.6501677632331848,0.844226598739624,0.7345971465110779,0.688992440700531,0.5,0.7452914714813232,0.38999998569488525,0.6691904664039612,0.5034642219543457,0.9210982918739319,0.5316901206970215,0.6480686664581299,0.5841392874717712,0.531177818775177,0.10000000149011612,0.6772655248641968,0.10000000149011612,0.531177818775177
23.0,0.5373858213424683,0.014609784819185734,0.001,0.6988934278488159,0.5408936738967896,0.6757230758666992,0.8398692607879639,0.748907208442688,0.7117064595222473,0.49000000953674316,0.7502487301826477,0.46000000834465027,0.7076295614242554,0.5242494344711304,0.9219141006469727,0.5460751056671143,0.6866952776908875,0.608364999294281,0.5404157042503357,0.12999999523162842,0.6785137057304382,0.12999999523162842,0.5404157042503357
24.0,0.5248926877975464,0.011396448127925396,0.001,0.7064647674560547,0.5247851014137268,0.6739495992660522,0.8736383318901062,0.7609108090400696,0.7338380813598633,0.5199999809265137,0.7620383501052856,0.4300000071525574,0.7035527229309082,0.5473440885543823,0.9395688772201538,0.5539358854293823,0.8154506683349609,0.6597222089767456,0.5473440885543823,0.4399999976158142,0.6783999800682068,0.12999999523162842,0.5357967615127563
25.0,0.5040634870529175,0.012127014808356762,0.001,0.7023878693580627,0.5084625482559204,0.6697247624397278,0.8747276663780212,0.7586206793785095,0.7355853319168091,0.5600000023841858,0.7669990658760071,0.4000000059604645,0.7006406784057617,0.49884527921676636,0.9787144660949707,0.5275862216949463,0.6566523313522339,0.5850860476493835,0.5334873199462891,0.18000000715255737,0.671999990940094,0.10000000149011612,0.5265588760375977
26.0,0.5019930005073547,0.011756090447306633,0.001,0.7210250496864319,0.5068626403808594,0.7015610933303833,0.8322439789772034,0.7613353133201599,0.739662230014801,0.5099999904632568,0.7673546075820923,0.4000000059604645,0.711124062538147,0.5219399333000183,1.0323426723480225,0.55078125,0.6051502227783203,0.5766870975494385,0.5357967615127563,0.10000000149011612,0.6644407510757446,0.10000000149011612,0.5357967615127563
27.0,0.4805002808570862,0.011047745123505592,0.001,0.7268491387367249,0.4969678223133087,0.7002676129341125,0.8551198244094849,0.7699852585792542,0.7338380813598633,0.49000000953674316,0.7780452370643616,0.4300000071525574,0.7315084338188171,0.531177818775177,0.981989860534668,0.5477706789970398,0.7381974458694458,0.6288848519325256,0.5357967615127563,0.25999999046325684,0.6783439517021179,0.10000000149011612,0.5334873199462891
28.0,0.48006463050842285,0.012127014808356762,0.001,0.7379149794578552,0.4848300814628601,0.7437499761581421,0.7777777910232544,0.7603833675384521,0.7437390685081482,0.4699999988079071,0.7762430906295776,0.33000001311302185,0.7169481515884399,0.5150115489959717,1.017944097518921,0.5506607890129089,0.5364806652069092,0.54347825050354,0.5357967615127563,0.25,0.6688524484634399,0.12999999523162842,0.5334873199462891
29.0,0.46801406145095825,0.010381858795881271,0.001,0.7495632171630859,0.45807090401649475,0.7306238412857056,0.842047929763794,0.7823886871337891,0.7594642043113708,0.5299999713897705,0.7874464988708496,0.3799999952316284,0.739662230014801,0.5034642219543457,1.0210821628570557,0.5328466892242432,0.6266094446182251,0.5759368538856506,0.5404157042503357,0.10999999940395355,0.6795490980148315,0.10999999940395355,0.5404157042503357
30.0,0.44730836153030396,0.012127014808356762,0.001,0.7612113952636719,0.4486147165298462,0.7343173623085022,0.8671023845672607,0.7952048182487488,0.761793851852417,0.44999998807907104,0.7990291118621826,0.4099999964237213,0.7588817477226257,0.5034642219543457,1.060652732849121,0.5321428775787354,0.6394850015640259,0.5808966755867004,0.5381062626838684,0.10000000149011612,0.6742671132087708,0.10000000149011612,0.5381062626838684
31.0,0.427043080329895,0.006927779875695705,0.001,0.7623762488365173,0.4278447926044464,0.7276785969734192,0.8877995610237122,0.7998037338256836,0.7827606201171875,0.5099999904632568,0.8073654174804688,0.4000000059604645,0.7623762488365173,0.4965358078479767,1.139503836631775,0.5266903638839722,0.6351931095123291,0.575875461101532,0.542725145816803,0.10000000149011612,0.6721854209899902,0.10000000149011612,0.542725145816803
32.0,0.4108700156211853,0.006509409751743078,0.001,0.7699475884437561,0.4225391745567322,0.7203032970428467,0.9313725233078003,0.8123515248298645,0.7845078706741333,0.47999998927116394,0.8162665367126465,0.4699999988079071,0.7815958261489868,0.5127021074295044,1.1644468307495117,0.5364238619804382,0.6952789425849915,0.6056074500083923,0.531177818775177,0.36000001430511475,0.6622516512870789,0.10999999940395355,0.5288683772087097
33.0,0.4000236988067627,0.006509409751743078,0.001,0.7757716774940491,0.4149339497089386,0.733977198600769,0.9106754064559937,0.8128342032432556,0.7845078706741333,0.5099999904632568,0.8128342032432556,0.4399999976158142,0.7757716774940491,0.519630491733551,1.1894835233688354,0.5454545617103577,0.6437768340110779,0.5905511975288391,0.531177818775177,0.25999999046325684,0.6486486196517944,0.11999999731779099,0.519630491733551
34.0,0.394842267036438,0.007146906573325396,0.001,0.7897495627403259,0.4147261083126068,0.7972251772880554,0.813725471496582,0.8053908348083496,0.7938264608383179,0.38999998569488525,0.8225886821746826,0.3799999952316284,0.7932440042495728,0.487297922372818,1.152046799659729,0.5234042406082153,0.5278970003128052,0.5256410241127014,0.5381062626838684,0.20000000298023224,0.6532663106918335,0.10000000149011612,0.5219399333000183
35.0,0.3738195598125458,0.005399488843977451,0.001,0.7996505498886108,0.3976092040538788,0.7775628566741943,0.8758170008659363,0.8237704634666443,0.801980197429657,0.46000000834465027,0.8255578279495239,0.4300000071525574,0.7996505498886108,0.4965358078479767,1.1981281042099,0.5276752710342407,0.6137338876724243,0.567460298538208,0.5381062626838684,0.10000000149011612,0.6655518412590027,0.10000000149011612,0.5381062626838684
36.0,0.3822219669818878,0.005073178559541702,0.001,0.8054746389389038,0.37739232182502747,0.7654545307159424,0.9172113537788391,0.8344895839691162,0.8136284351348877,0.4699999988079071,0.837837815284729,0.44999998807907104,0.8112987875938416,0.5034642219543457,1.1787545680999756,0.5290322303771973,0.7038626670837402,0.6040515899658203,0.5381062626838684,0.20999999344348907,0.6688417792320251,0.10000000149011612,0.531177818775177
37.0,0.3637144863605499,0.00945716816931963,0.001,0.8211997747421265,0.35295629501342773,0.798631489276886,0.8899782299995422,0.8418341279029846,0.8293535113334656,0.49000000953674316,0.8425577878952026,0.49000000953674316,0.8293535113334656,0.4965358078479767,1.2947633266448975,0.5291828513145447,0.5836910009384155,0.5551020503044128,0.5404157042503357,0.23000000417232513,0.6468531489372253,0.10000000149011612,0.5334873199462891
38.0,0.34937775135040283,0.0040784431621432304,0.001,0.8194525241851807,0.3487803041934967,0.7878788113594055,0.9063180685043335,0.8429584503173828,0.830518364906311,0.5099999904632568,0.8466386795043945,0.47999998927116394,0.8299359083175659,0.5034642219543457,1.4077402353286743,0.5348837375640869,0.5922746658325195,0.5621181130409241,0.5265588760375977,0.28999999165534973,0.6209385991096497,0.10000000149011612,0.5150115489959717
39.0,0.3140676021575928,0.004620229359716177,0.001,0.8270238637924194,0.35299813747406006,0.8299680948257446,0.8507625460624695,0.8402366638183594,0.830518364906311,0.44999998807907104,0.8435094952583313,0.3799999952316284,0.8223645687103271,0.508083164691925,1.3767138719558716,0.5431034564971924,0.540772557258606,0.5419355034828186,0.5334873199462891,0.3700000047683716,0.6300885081291199,0.10000000149011612,0.517320990562439
40.0,0.3340469300746918,0.0037141419015824795,0.001,0.8479906916618347,0.32605916261672974,0.8249258399009705,0.9084967374801636,0.864696741104126,0.8479906916618347,0.4399999976158142,0.864696741104126,0.4399999976158142,0.8479906916618347,0.5242494344711304,1.4235053062438965,0.5483871102333069,0.6566523313522339,0.59765625,0.5496535897254944,0.20000000298023224,0.6561954617500305,0.10000000149011612,0.545034646987915
41.0,0.31989261507987976,0.005399488843977451,0.001,0.8491554856300354,0.297957181930542,0.8153110146522522,0.9281045794487,0.8680590987205505,0.8590564727783203,0.5400000214576721,0.8691892027854919,0.5400000214576721,0.8590564727783203,0.5034642219543457,1.4787960052490234,0.5338345766067505,0.6094420552253723,0.5691382884979248,0.5265588760375977,0.18000000715255737,0.6321428418159485,0.10000000149011612,0.5242494344711304
42.0,0.2886495590209961,0.003382326103746891,0.001,0.8491554856300354,0.3051328659057617,0.8673355579376221,0.8474945425987244,0.8573002815246582,0.854397177696228,0.38999998569488525,0.8712771534919739,0.3199999928474426,0.8514851331710815,0.5103926062583923,1.4494057893753052,0.5479452013969421,0.5150214433670044,0.5309734344482422,0.5334873199462891,0.20000000298023224,0.6238532066345215,0.10000000149011612,0.5265588760375977
43.0,0.28420117497444153,0.0029854848980903625,0.001,0.8625509738922119,0.28121331334114075,0.8229166865348816,0.9466230869293213,0.8804457783699036,0.8712871074676514,0.550000011920929,0.8836477994918823,0.5299999713897705,0.870704710483551,0.505773663520813,1.6081842184066772,0.5366795659065247,0.5965664982795715,0.565040647983551,0.5357967615127563,0.10000000149011612,0.631192684173584,0.10000000149011612,0.5357967615127563
44.0,0.2715986967086792,0.003382326103746891,0.001,0.854397177696228,0.28656819462776184,0.8211538195610046,0.93028324842453,0.872318685054779,0.8666278123855591,0.5199999809265137,0.878125011920929,0.4699999988079071,0.8637157678604126,0.5011547207832336,1.4069359302520752,0.5338645577430725,0.5751072764396667,0.5537189841270447,0.545034646987915,0.10000000149011612,0.6620926260948181,0.10000000149011612,0.545034646987915
45.0,0.26348504424095154,0.003489505499601364,0.001,0.8672102689743042,0.28828108310699463,0.8631578683853149,0.8932461738586426,0.8779443502426147,0.8730343580245972,0.3700000047683716,0.8871635794639587,0.3700000047683716,0.8730343580245972,0.49884527921676636,1.4779196977615356,0.5377358198165894,0.4892703890800476,0.5123595595359802,0.5357967615127563,0.10999999940395355,0.6217228174209595,0.10000000149011612,0.5334873199462891
46.0,0.2744313180446625,0.009167530573904514,0.001,0.8806056976318359,0.24738959968090057,0.8611955642700195,0.9259259104728699,0.8923884630203247,0.8887594938278198,0.5,0.8965890407562256,0.5,0.8887594938278198,0.5242494344711304,1.5217968225479126,0.5546558499336243,0.5879828333854675,0.5708333253860474,0.5496535897254944,0.12999999523162842,0.6343283653259277,0.11999999731779099,0.5473440885543823
47.0,0.25757676362991333,0.0028937640599906445,0.001,0.8881770372390747,0.23412346839904785,0.8524271845817566,0.9564270377159119,0.9014373421669006,0.8957483768463135,0.5099999904632568,0.904533326625824,0.5099999904632568,0.8957483768463135,0.5334873199462891,1.5908920764923096,0.554770290851593,0.6738197207450867,0.6085271239280701,0.5334873199462891,0.28999999165534973,0.6411150097846985,0.10000000149011612,0.5242494344711304
48.0,0.25308120250701904,0.005928608123213053,0.001,0.9009901285171509,0.22482256591320038,0.8725099563598633,0.9542483687400818,0.9115504622459412,0.9073966145515442,0.46000000834465027,0.9164476990699768,0.46000000834465027,0.9073966145515442,0.5219399333000183,1.573576807975769,0.5496183037757874,0.6180257797241211,0.581818163394928,0.5357967615127563,0.20000000298023224,0.630236804485321,0.14000000059604645,0.531177818775177
49.0,0.2370835542678833,0.003489505499601364,0.001,0.892836332321167,0.2471148818731308,0.9041849970817566,0.8943355083465576,0.8992332816123962,0.8957483768463135,0.4000000059604645,0.9039183855056763,0.4000000059604645,0.8957483768463135,0.508083164691925,1.7087546586990356,0.5427350401878357,0.545064389705658,0.5438972115516663,0.5288683772087097,0.20999999344348907,0.6114180684089661,0.10999999940395355,0.5127021074295044
