epoch,train_loss,val_loss,lr,train_accuracy,train_bce,train_precision,train_recall,train_f1,val_accuracy,val_bce,val_precision,val_recall,val_f1,val_best_accuracy,val_best_threshold
20.0,0.48778408765792847,0.3161483108997345,0.0004,0.6769911646842957,0.5670881867408752,0.690666675567627,0.7154695987701416,0.7028493881225586,0.582608699798584,0.8410761952400208,0.699999988079071,0.4375,0.5384615659713745,0.582608699798584,0.4300000071525574
21.0,0.46515002846717834,0.23269233107566833,0.0004,0.6853490471839905,0.5717501640319824,0.7342436909675598,0.6436464190483093,0.6859666109085083,0.5130434632301331,0.9284137487411499,0.5952380895614624,0.390625,0.4716981053352356,0.5478261113166809,0.10000000149011612
22.0,0.4516165256500244,0.33776384592056274,0.0004,0.7025565505027771,0.5568522214889526,0.8079385161399841,0.581031322479248,0.6759507060050964,0.48695650696754456,1.0639479160308838,0.6000000238418579,0.234375,0.33707866072654724,0.5043478012084961,0.11999999731779099
23.0,0.4375190734863281,0.10196626931428909,0.0004,0.7143559455871582,0.5329457521438599,0.7458617091178894,0.7053406834602356,0.7250354886054993,0.5130434632301331,0.9659498929977417,0.5666666626930237,0.53125,0.5483871102333069,0.5478261113166809,0.20999999344348907
24.0,0.41762077808380127,0.3004325330257416,0.0004,0.7227138876914978,0.5117846727371216,0.7690721750259399,0.6869245171546936,0.725680947303772,0.5130434632301331,0.9847462773323059,0.6000000238418579,0.375,0.4615384638309479,0.5652173757553101,0.4099999964237213
25.0,0.40331146121025085,0.4175911247730255,0.0004,0.7325466871261597,0.5008383989334106,0.8180751204490662,0.6418048143386841,0.719298243522644,0.4956521689891815,0.9341681003570557,0.5789473652839661,0.34375,0.4313725531101227,0.5565217137336731,0.10000000149011612
26.0,0.38184893131256104,0.3430783748626709,0.0004,0.755162239074707,0.48110508918762207,0.8273941874504089,0.6841620802879333,0.7489919066429138,0.47826087474823,1.0884212255477905,0.5588235259056091,0.296875,0.3877550959587097,0.530434787273407,0.3400000035762787
27.0,0.3761686682701111,0.16123396158218384,0.0004,0.7566371560096741,0.47575101256370544,0.8456140160560608,0.6657458543777466,0.744976818561554,0.5043478012084961,1.2807166576385498,0.5945945978164673,0.34375,0.4356435537338257,0.5130434632301331,0.4300000071525574
28.0,0.3524937629699707,0.1360694169998169,0.0004,0.7507374882698059,0.477893590927124,0.8492159247398376,0.6482504606246948,0.7352480292320251,0.4956521689891815,1.1967030763626099,0.574999988079071,0.359375,0.4423076808452606,0.539130449295044,0.10999999940395355
29.0,0.34394219517707825,0.1222103163599968,0.0004,0.7753195762634277,0.4251417815685272,0.8110781311988831,0.7550644278526306,0.7820696234703064,0.530434787273407,1.2116590738296509,0.6086956262588501,0.4375,0.5090909004211426,0.539130449295044,0.10000000149011612
30.0,0.3337235152721405,0.17531718313694,0.0004,0.7841691374778748,0.43858602643013,0.8199802041053772,0.7633517384529114,0.7906532883644104,0.4956521689891815,1.2205257415771484,0.5681818127632141,0.390625,0.46296295523643494,0.52173912525177,0.41999998688697815
31.0,0.3211606740951538,0.0710517168045044,0.0004,0.8008849620819092,0.3892565071582794,0.7641582489013672,0.9069981575012207,0.8294736742973328,0.5043478012084961,1.246189832687378,0.5538461804389954,0.5625,0.5581395626068115,0.52173912525177,0.10000000149011612
