epoch,train_loss,val_loss,lr,train_accuracy,train_bce,train_precision,train_recall,train_f1,train_best_accuracy,train_best_threshold,train_best_f1,train_best_f1_threshold,train_accuracy_at_best_f1,val_accuracy,val_bce,val_precision,val_recall,val_f1,val_best_accuracy,val_best_threshold,val_best_f1,val_best_f1_threshold,val_accuracy_at_best_f1
21.0,0.4677872061729431,0.2136702537536621,0.0008,0.5346534848213196,0.7777196764945984,0.5346534848213196,1.0,0.6967741847038269,0.5428072214126587,0.2800000011920929,0.6970733404159546,0.2199999988079071,0.5358182787895203,0.508083164691925,0.846384584903717,0.5264550447463989,0.8540772795677185,0.6513911485671997,0.508083164691925,0.20000000298023224,0.6513911485671997,0.20000000298023224,0.508083164691925
22.0,0.46970266103744507,0.2170880138874054,0.0008,0.5346534848213196,0.7442798018455505,0.5346534848213196,1.0,0.6967741847038269,0.5562026500701904,0.33000001311302185,0.6973384022712708,0.23000000417232513,0.5364006757736206,0.545034646987915,0.8335104584693909,0.5441176295280457,0.9527897238731384,0.6926677227020264,0.5496535897254944,0.20999999344348907,0.6926677227020264,0.20000000298023224,0.545034646987915
23.0,0.47128066420555115,0.16743995249271393,0.0008,0.5369831323623657,0.7812084555625916,0.5373860001564026,0.9629629850387573,0.6898165941238403,0.5550378561019897,0.3100000023841858,0.6903073191642761,0.20999999344348907,0.5422248244285583,0.494226336479187,0.9034987688064575,0.5263158082962036,0.6008583903312683,0.5611222386360168,0.494226336479187,0.20000000298023224,0.5611222386360168,0.20000000298023224,0.494226336479187
24.0,0.46699556708335876,0.1765335500240326,0.0008,0.5346534848213196,0.7516119480133057,0.5346534848213196,1.0,0.6967741847038269,0.5556202530860901,0.3400000035762787,0.69749516248703,0.25999999046325684,0.5428072214126587,0.542725145816803,0.8358480334281921,0.544987142086029,0.9098712205886841,0.6816720366477966,0.542725145816803,0.20000000298023224,0.6816720366477966,0.20000000298023224,0.542725145816803
25.0,0.4697314500808716,0.19280973076820374,0.0008,0.5346534848213196,0.7294479608535767,0.5346534848213196,1.0,0.6967741847038269,0.5562026500701904,0.36000001430511475,0.6994619369506836,0.27000001072883606,0.5445544719696045,0.556581974029541,0.8017696738243103,0.548235297203064,1.0,0.7082067131996155,0.556581974029541,0.20000000298023224,0.7082067131996155,0.20000000298023224,0.556581974029541
26.0,0.46814581751823425,0.16088128089904785,0.0008,0.5346534848213196,0.7250686287879944,0.5346534848213196,1.0,0.6967741847038269,0.559697151184082,0.3499999940395355,0.697638988494873,0.27000001072883606,0.5375655293464661,0.5381062626838684,0.7866392731666565,0.5381062626838684,1.0,0.6996996998786926,0.545034646987915,0.20999999344348907,0.7001522183418274,0.20999999344348907,0.545034646987915
27.0,0.46554335951805115,0.22054928541183472,0.0008,0.5346534848213196,0.7576379776000977,0.5346534848213196,1.0,0.6967741847038269,0.5538730621337891,0.3199999928474426,0.6974085569381714,0.23999999463558197,0.5375655293464661,0.5381062626838684,0.8295141458511353,0.5403422713279724,0.9484978318214417,0.6884735226631165,0.5381062626838684,0.20000000298023224,0.6884735226631165,0.20000000298023224,0.5381062626838684
28.0,0.4685799777507782,0.17364844679832458,0.0008,0.5346534848213196,0.7350049018859863,0.5346534848213196,1.0,0.6967741847038269,0.5527082085609436,0.3700000047683716,0.6991932392120361,0.25999999046325684,0.5439720153808594,0.5473440885543823,0.8319023847579956,0.5465995073318481,0.9313304424285889,0.6888889074325562,0.5473440885543823,0.20000000298023224,0.6888889074325562,0.20000000298023224,0.5473440885543823
29.0,0.4679824113845825,0.18664291501045227,0.0008,0.5346534848213196,0.7498576641082764,0.5346534848213196,1.0,0.6967741847038269,0.5579499006271362,0.33000001311302185,0.6971340179443359,0.25,0.5445544719696045,0.5381062626838684,0.8460614681243896,0.5444744229316711,0.8669527769088745,0.6688741445541382,0.5381062626838684,0.20000000298023224,0.6688741445541382,0.20000000298023224,0.5381062626838684
30.0,0.46615079045295715,0.12596455216407776,0.0008,0.5346534848213196,0.7171383500099182,0.5346534848213196,1.0,0.6967741847038269,0.5573675036430359,0.3700000047683716,0.6977640986442566,0.27000001072883606,0.543389618396759,0.5588914752006531,0.8212662935256958,0.5507246255874634,0.9785407781600952,0.7047913670539856,0.5588914752006531,0.20000000298023224,0.7047913670539856,0.20000000298023224,0.5588914752006531
31.0,0.4664648175239563,0.1765335500240326,0.0008,0.5346534848213196,0.7221150994300842,0.5346534848213196,1.0,0.6967741847038269,0.559697151184082,0.3700000047683716,0.6977829933166504,0.28999999165534973,0.547466516494751,0.531177818775177,0.8100739121437073,0.5350467562675476,0.9828326106071472,0.6928895711898804,0.5496535897254944,0.2199999988079071,0.6953846216201782,0.20999999344348907,0.542725145816803
32.0,0.47101128101348877,0.1330949068069458,0.0008,0.5352358818054199,0.7314678430557251,0.5349650382995605,1.0,0.6970387101173401,0.5544554591178894,0.28999999165534973,0.6974437236785889,0.2199999988079071,0.5381479263305664,0.542725145816803,0.8462973237037659,0.546419084072113,0.8841201663017273,0.6754098534584045,0.542725145816803,0.20000000298023224,0.6754098534584045,0.20000000298023224,0.542725145816803
33.0,0.4645947217941284,0.16799654066562653,0.0008,0.5352358818054199,0.7724835872650146,0.5350058078765869,0.998910665512085,0.6968085169792175,0.5527082085609436,0.3100000023841858,0.6987302899360657,0.2199999988079071,0.5439720153808594,0.508083164691925,0.8717501163482666,0.5304877758026123,0.7467811107635498,0.6203208565711975,0.508083164691925,0.20000000298023224,0.6203208565711975,0.20000000298023224,0.508083164691925
34.0,0.4622032940387726,0.14444993436336517,0.0008,0.5346534848213196,0.7272759675979614,0.5346534848213196,1.0,0.6967741847038269,0.5614444017410278,0.36000001430511475,0.6973533034324646,0.25,0.5404775738716125,0.5404157042503357,0.8394762873649597,0.5442708134651184,0.8969957232475281,0.6774716377258301,0.5404157042503357,0.20000000298023224,0.6774716377258301,0.20000000298023224,0.5404157042503357
35.0,0.46200501918792725,0.1321847289800644,0.0008,0.5346534848213196,0.7256803512573242,0.5346534848213196,1.0,0.6967741847038269,0.565521240234375,0.3400000035762787,0.69808429479599,0.25999999046325684,0.5410599708557129,0.5519630312919617,0.8209497928619385,0.5469879508018494,0.9742489457130432,0.7006173133850098,0.5519630312919617,0.20000000298023224,0.7006173133850098,0.20000000298023224,0.5519630312919617
